
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
96.4782,32.5893,29.0335,um,Spot,Position,1,0,
132.103,32.28,25.8983,um,Spot,Position,1,1,
137.046,39.054,25.9614,um,Spot,Position,1,2,
139.495,30.7136,26.9604,um,Spot,Position,1,3,
72.7761,64.4467,22.0504,um,Spot,Position,1,4,
101.523,66.7364,16.5941,um,Spot,Position,1,5,
92.6576,50.9191,20.8289,um,Spot,Position,1,6,
81.394,53.0832,23.6419,um,Spot,Position,1,7,
73.7943,66.1685,23.9416,um,Spot,Position,1,8,
89.9398,55.4336,24.1633,um,Spot,Position,1,9,
109.188,47.1078,20.9296,um,Spot,Position,1,10,
114.819,72.959,21.8122,um,Spot,Position,1,11,
41.5454,93.4915,27.3463,um,Spot,Position,1,12,
37.9252,100.801,28.7934,um,Spot,Position,1,13,
66.5382,95.762,5.037,um,Spot,Position,1,14,
67.4576,88.7678,8.07922,um,Spot,Position,1,15,
57.4011,94.4585,9.878,um,Spot,Position,1,16,
64.8771,81.6248,12.3814,um,Spot,Position,1,17,
53.1225,89.8473,12.1461,um,Spot,Position,1,18,
45.6559,102.302,18.6798,um,Spot,Position,1,19,
50.4623,83.758,19.6881,um,Spot,Position,1,20,
47.5098,91.0116,19.6114,um,Spot,Position,1,21,
63.1688,73.6895,20.6344,um,Spot,Position,1,22,
57.4982,75.9617,21.8721,um,Spot,Position,1,23,
48.7982,78.2244,28.4884,um,Spot,Position,1,24,
78.854,97.8185,0.481629,um,Spot,Position,1,25,
111.628,78.3041,13.6816,um,Spot,Position,1,26,
110.509,73.3731,16.0366,um,Spot,Position,1,27,
37.8888,123.162,25.3363,um,Spot,Position,1,28,
37.3512,113.977,26.901,um,Spot,Position,1,29,
60.5694,110.075,6.32171,um,Spot,Position,1,30,
56.7241,134.4,8.75852,um,Spot,Position,1,31,
54.9852,107.388,10.0083,um,Spot,Position,1,32,
47.0189,104.314,14.1671,um,Spot,Position,1,33,
48.2988,134.704,14.4483,um,Spot,Position,1,34,
54.216,119.459,15.0525,um,Spot,Position,1,35,
48.7043,121.553,15.8631,um,Spot,Position,1,36,
43.1923,123.048,17.3075,um,Spot,Position,1,37,
44.0237,130.539,18.5544,um,Spot,Position,1,38,
76.3057,115.997,0.231634,um,Spot,Position,1,39,
79.9708,121.201,0.231634,um,Spot,Position,1,40,
98.4664,123.409,0.978022,um,Spot,Position,1,41,
74.8812,106.553,2.23759,um,Spot,Position,1,42,
77.9401,106.828,5.29614,um,Spot,Position,1,43,
105.57,120.727,2.41595,um,Spot,Position,1,44,
104.776,111.658,3.72645,um,Spot,Position,1,45,
120.969,133.834,10.6313,um,Spot,Position,1,46,
38.2351,138.011,26.5821,um,Spot,Position,1,47,
66.8256,147.368,4.62442,um,Spot,Position,1,48,
71.7417,160.012,6.61267,um,Spot,Position,1,49,
47.6159,145.028,17.5667,um,Spot,Position,1,50,
43.5841,138.381,20.0538,um,Spot,Position,1,51,
52.3085,162.93,22.9752,um,Spot,Position,1,52,
45.3525,155.157,24.5181,um,Spot,Position,1,53,
42.6364,145.837,27.1384,um,Spot,Position,1,54,
95.753,139.931,1.32198,um,Spot,Position,1,55,
101.857,149.509,3.86278,um,Spot,Position,1,56,
85.2196,159.22,5.86228,um,Spot,Position,1,57,
88.6789,164.354,8.07817,um,Spot,Position,1,58,
91.8596,157.373,10.0138,um,Spot,Position,1,59,
81.7317,163.951,10.3012,um,Spot,Position,1,60,
88.0245,157.248,14.4265,um,Spot,Position,1,61,
107.092,136.138,2.99126,um,Spot,Position,1,62,
114.943,154.92,4.80033,um,Spot,Position,1,63,
121.425,154.464,5.9794,um,Spot,Position,1,64,
123.787,163.304,9.29478,um,Spot,Position,1,65,
129.026,164.055,12.9051,um,Spot,Position,1,66,
140.697,161.413,11.0152,um,Spot,Position,1,67,
141.668,163.769,18.6749,um,Spot,Position,1,68,
68.8705,166.064,9.49641,um,Spot,Position,1,69,
65.8425,172.086,14.7253,um,Spot,Position,1,70,
59.3158,166.851,17.7651,um,Spot,Position,1,71,
65.5637,179.589,21.0014,um,Spot,Position,1,72,
70.682,183.285,21.6214,um,Spot,Position,1,73,
55.505,171.127,24.2657,um,Spot,Position,1,74,
67.0509,186.141,27.1538,um,Spot,Position,1,75,
72.1448,191.042,27.1476,um,Spot,Position,1,76,
49.5527,166.142,27.4105,um,Spot,Position,1,77,
90.8031,172.975,10.6921,um,Spot,Position,1,78,
93.8051,180.555,12.398,um,Spot,Position,1,79,
79.2361,177.478,12.5474,um,Spot,Position,1,80,
73.3069,177.465,13.2839,um,Spot,Position,1,81,
84.5998,171.619,13.9982,um,Spot,Position,1,82,
84.3036,183.32,14.5841,um,Spot,Position,1,83,
96.4841,186.471,17.0716,um,Spot,Position,1,84,
83.4487,187.946,19.3483,um,Spot,Position,1,85,
104.328,194.238,26.5725,um,Spot,Position,1,86,
126.113,169.986,13.9054,um,Spot,Position,1,87,
116.58,180.203,15.4616,um,Spot,Position,1,88,
123.642,176.997,16.3368,um,Spot,Position,1,89,
105.6,187.512,18.8375,um,Spot,Position,1,90,
108.889,188.765,22.9432,um,Spot,Position,1,91,
137.4,167.1,16.9167,um,Spot,Position,1,92,
142.697,174.407,27.0032,um,Spot,Position,1,93,
127.713,8.56528,37.8756,um,Spot,Position,1,94,
111.662,9.53813,44.0971,um,Spot,Position,1,95,
132.404,6.92354,48.3581,um,Spot,Position,1,96,
135.128,0.739166,49.3211,um,Spot,Position,1,97,
122.853,3.64541,49.8482,um,Spot,Position,1,98,
126.261,-0.805969,52.7448,um,Spot,Position,1,99,
110.664,6.04759,53.3627,um,Spot,Position,1,100,
117.093,1.28281,54.9028,um,Spot,Position,1,101,
129.746,-0.347326,56.6788,um,Spot,Position,1,102,
139.041,5.30477,39.4036,um,Spot,Position,1,103,
145.148,7.70048,39.5891,um,Spot,Position,1,104,
139.786,3.33372,46.0309,um,Spot,Position,1,105,
164.286,6.88645,47.1828,um,Spot,Position,1,106,
148.926,4.28968,47.6042,um,Spot,Position,1,107,
151.73,-0.837904,53.4454,um,Spot,Position,1,108,
140.952,-1.72022,54.8803,um,Spot,Position,1,109,
155.37,-1.49646,57.6462,um,Spot,Position,1,110,
166.616,0.576418,58.5768,um,Spot,Position,1,111,
173.767,9.21832,47.6792,um,Spot,Position,1,112,
169.089,7.39781,50.8173,um,Spot,Position,1,113,
177.043,6.71096,52.8177,um,Spot,Position,1,114,
102.616,27.2125,32.6014,um,Spot,Position,1,115,
94.3913,29.4556,34.8679,um,Spot,Position,1,116,
89.5305,30.4577,37.5141,um,Spot,Position,1,117,
95.6707,25.1548,38.2252,um,Spot,Position,1,118,
79.5866,35.2366,45.7493,um,Spot,Position,1,119,
76.3276,36.568,52.0307,um,Spot,Position,1,120,
99.795,12.1409,53.0536,um,Spot,Position,1,121,
91.6525,21.5781,55.6444,um,Spot,Position,1,122,
81.4982,31.2742,55.6751,um,Spot,Position,1,123,
95.9193,15.0783,56.7401,um,Spot,Position,1,124,
92.3165,20.1495,59.0698,um,Spot,Position,1,125,
84.0662,25.526,58.9273,um,Spot,Position,1,126,
132.059,18.8804,30.4942,um,Spot,Position,1,127,
124.828,15.9029,31.1761,um,Spot,Position,1,128,
119.266,17.3541,31.1796,um,Spot,Position,1,129,
128.38,19.6727,35.0661,um,Spot,Position,1,130,
120.531,12.0947,35.5861,um,Spot,Position,1,131,
106.497,14.3624,40.9883,um,Spot,Position,1,132,
109.814,13.1761,49.4762,um,Spot,Position,1,133,
163.857,34.567,31.6694,um,Spot,Position,1,134,
155.812,25.0494,32.0309,um,Spot,Position,1,135,
137.415,12.0232,34.8885,um,Spot,Position,1,136,
159.51,24.5024,35.408,um,Spot,Position,1,137,
165.563,24.6284,37.8327,um,Spot,Position,1,138,
156.642,16.3359,38.3038,um,Spot,Position,1,139,
172.069,22.0417,41.5037,um,Spot,Position,1,140,
195.02,38.8029,41.9645,um,Spot,Position,1,141,
189.788,30.5712,42.246,um,Spot,Position,1,142,
167.639,10.1132,43.9667,um,Spot,Position,1,143,
196.304,31.4399,46.2487,um,Spot,Position,1,144,
194.207,26.0991,46.9835,um,Spot,Position,1,145,
201.513,39.7326,46.4595,um,Spot,Position,1,146,
202.678,20.1504,57.2691,um,Spot,Position,1,147,
69.3744,55.8591,30.4355,um,Spot,Position,1,148,
63.6628,57.2484,35.0247,um,Spot,Position,1,149,
69.9328,51.5403,38.2853,um,Spot,Position,1,150,
65.2606,53.5957,42.1938,um,Spot,Position,1,151,
71.232,46.5974,45.0214,um,Spot,Position,1,152,
59.254,59.6875,45.0757,um,Spot,Position,1,153,
55.3888,64.3895,47.2019,um,Spot,Position,1,154,
63.5636,59.2583,48.4174,um,Spot,Position,1,155,
68.1234,59.6442,51.2939,um,Spot,Position,1,156,
67.6209,56.4594,53.8237,um,Spot,Position,1,157,
61.9434,57.913,56.178,um,Spot,Position,1,158,
57.3931,71.981,56.8991,um,Spot,Position,1,159,
71.855,42.3408,57.6208,um,Spot,Position,1,160,
55.5286,67.0055,59.099,um,Spot,Position,1,161,
73.8826,55.9816,31.2086,um,Spot,Position,1,162,
75.804,52.5958,34.1981,um,Spot,Position,1,163,
160.257,54.1786,31.3357,um,Spot,Position,1,164,
174.043,50.4464,32.7167,um,Spot,Position,1,165,
170.1,62.8634,32.9317,um,Spot,Position,1,166,
184.405,46.2106,35.9305,um,Spot,Position,1,167,
186.413,53.8873,36.7316,um,Spot,Position,1,168,
198.692,45.586,42.3641,um,Spot,Position,1,169,
202.07,69.3645,42.5055,um,Spot,Position,1,170,
221.352,58.6453,58.5746,um,Spot,Position,1,171,
40.6549,90.6341,33.6647,um,Spot,Position,1,172,
36.5513,96.8938,34.1934,um,Spot,Position,1,173,
41.1907,85.7893,37.0041,um,Spot,Position,1,174,
