
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
103.459,3.39146,28.9903,um,Spot,Position,1,0,
141.908,8.70311,24.4882,um,Spot,Position,1,1,
149.007,7.21435,29.3193,um,Spot,Position,1,2,
84.838,40.7509,19.0994,um,Spot,Position,1,3,
81.6728,35.6211,21.1232,um,Spot,Position,1,4,
87.0937,16.5757,26.2953,um,Spot,Position,1,5,
129.935,38.3119,10.7534,um,Spot,Position,1,6,
121.543,40.0496,11.4801,um,Spot,Position,1,7,
116.274,34.2357,11.8407,um,Spot,Position,1,8,
121.713,29.4707,12.7882,um,Spot,Position,1,9,
107.57,38.2457,12.5866,um,Spot,Position,1,10,
127.657,27.1385,13.5056,um,Spot,Position,1,11,
133.642,28.6805,14.0425,um,Spot,Position,1,12,
114.106,25.3294,17.7689,um,Spot,Position,1,13,
144.445,38.5891,12.3685,um,Spot,Position,1,14,
162.031,34.6943,17.3678,um,Spot,Position,1,15,
137.394,23.1473,17.7415,um,Spot,Position,1,16,
155.983,27.7167,20.2895,um,Spot,Position,1,17,
162.39,34.1205,21.6935,um,Spot,Position,1,18,
172.787,27.0535,25.6481,um,Spot,Position,1,19,
179.78,29.1523,26.5221,um,Spot,Position,1,20,
98.9525,41.8021,14.2478,um,Spot,Position,1,21,
87.5313,50.3253,16.7144,um,Spot,Position,1,22,
74.7131,48.0494,21.2489,um,Spot,Position,1,23,
133.56,44.9961,11.0189,um,Spot,Position,1,24,
117.595,44.5228,12.3296,um,Spot,Position,1,25,
121.646,57.0953,12.8619,um,Spot,Position,1,26,
147.348,70.7219,3.01284,um,Spot,Position,1,27,
157.582,56.0566,14.2222,um,Spot,Position,1,28,
143.954,57.0673,16.0023,um,Spot,Position,1,29,
173.85,72.166,4.55083,um,Spot,Position,1,30,
172.555,60.7877,6.78521,um,Spot,Position,1,31,
170.651,50.9186,14.7753,um,Spot,Position,1,32,
175.105,62.8944,16.3525,um,Spot,Position,1,33,
189.748,63.2758,19.2044,um,Spot,Position,1,34,
188.034,49.6409,23.0761,um,Spot,Position,1,35,
206.106,65.2498,27.9229,um,Spot,Position,1,36,
66.303,89.1855,27.4695,um,Spot,Position,1,37,
92.6293,85.6367,17.0191,um,Spot,Position,1,38,
162.798,79.2921,17.7736,um,Spot,Position,1,39,
182.313,92.1864,13.5647,um,Spot,Position,1,40,
204.554,89.3284,15.3692,um,Spot,Position,1,41,
203.51,76.3152,21.4995,um,Spot,Position,1,42,
211.754,73.9765,27.8818,um,Spot,Position,1,43,
194.113,112.343,7.86785,um,Spot,Position,1,44,
202.504,131.165,8.14078,um,Spot,Position,1,45,
202.84,120.24,10.3591,um,Spot,Position,1,46,
200.574,120.115,11.7866,um,Spot,Position,1,47,
215.359,126.702,14.4057,um,Spot,Position,1,48,
209.507,128.171,18.6145,um,Spot,Position,1,49,
228.704,123.472,27.6801,um,Spot,Position,1,50,
163.265,161.311,8.32776,um,Spot,Position,1,51,
196.186,145.583,8.47034,um,Spot,Position,1,52,
192.541,153.559,8.71332,um,Spot,Position,1,53,
197.497,150.452,12.2619,um,Spot,Position,1,54,
228.319,138.944,24.4206,um,Spot,Position,1,55,
230.124,145.594,29.0757,um,Spot,Position,1,56,
118.974,176.539,25.1971,um,Spot,Position,1,57,
157.262,173.624,12.2837,um,Spot,Position,1,58,
149.826,172.656,13.8695,um,Spot,Position,1,59,
162.931,196.354,20.709,um,Spot,Position,1,60,
150.187,191.366,25.3409,um,Spot,Position,1,61,
175.465,174.208,9.96768,um,Spot,Position,1,62,
180.805,178.912,12.7528,um,Spot,Position,1,63,
174.083,185.741,15.6054,um,Spot,Position,1,64,
198.094,174.091,16.2041,um,Spot,Position,1,65,
181.983,184.435,17.0147,um,Spot,Position,1,66,
197.265,176.871,22.7101,um,Spot,Position,1,67,
167.116,193.178,26.2107,um,Spot,Position,1,68,
216.59,166.998,22.5796,um,Spot,Position,1,69,
204.007,180.948,22.5628,um,Spot,Position,1,70,
217.116,171.676,26.5494,um,Spot,Position,1,71,
84.8228,7.14485,34.9938,um,Spot,Position,1,72,
83.6762,2.97,39.9269,um,Spot,Position,1,73,
78.2023,7.71716,40.194,um,Spot,Position,1,74,
88.2465,3.09424,45.4719,um,Spot,Position,1,75,
101.835,-9.05768,55.4849,um,Spot,Position,1,76,
