
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
51.3302,44.9097,21.5886,um,Spot,Position,1,0,
43.7046,51.3775,40.8708,um,Spot,Position,1,1,
123.42,149.799,40.3551,um,Spot,Position,1,2,
81.7185,15.2899,47.6855,um,Spot,Position,1,3,
65.441,78.9481,45.3411,um,Spot,Position,1,4,
121.181,38.6372,45.2168,um,Spot,Position,1,5,
85.102,11.4945,63.0012,um,Spot,Position,1,6,
81.4662,15.5741,71.3717,um,Spot,Position,1,7,
100.383,13.729,78.1729,um,Spot,Position,1,8,
45.0381,41.501,75.3929,um,Spot,Position,1,9,
56.3256,33.9362,76.6794,um,Spot,Position,1,10,
132.989,27.6781,80.0319,um,Spot,Position,1,11,
60.4395,63.3888,84.6348,um,Spot,Position,1,12,
68.5265,74.235,80.1561,um,Spot,Position,1,13,
91.3255,102.746,79.5059,um,Spot,Position,1,14,
108.747,126.379,80.1452,um,Spot,Position,1,15,
82.8276,95.5898,86.9007,um,Spot,Position,1,16,
152.703,141.692,84.3347,um,Spot,Position,1,17,
124.096,28.8994,98.8353,um,Spot,Position,1,18,
59.0954,36.4864,90.9062,um,Spot,Position,1,19,
151.625,89.5626,89.9809,um,Spot,Position,1,20,
103.411,27.8201,101.284,um,Spot,Position,1,21,
115.832,134.911,107.353,um,Spot,Position,1,22,
78.7754,71.9347,115.903,um,Spot,Position,1,23,
85.7428,52.6413,118.628,um,Spot,Position,1,24,
85.2235,67.7757,122.138,um,Spot,Position,1,25,
108.563,99.5713,133.06,um,Spot,Position,1,26,
125.593,36.641,104.402,um,Spot,Position,1,27,
113.591,29.6132,97.4527,um,Spot,Position,1,28,
140.764,99.418,120.764,um,Spot,Position,1,29,
122.277,117.691,139.444,um,Spot,Position,1,30,
56.8364,76.7845,62.0004,um,Spot,Position,1,31,
