
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
67.975,28.1292,19.7181,um,Spot,Position,1,0,
26.5734,101.375,48.5672,um,Spot,Position,1,1,
82.8511,110.394,35.8133,um,Spot,Position,1,2,
173.818,110.13,52.8709,um,Spot,Position,1,3,
174.873,125.864,36.3647,um,Spot,Position,1,4,
137.773,148.732,34.3526,um,Spot,Position,1,5,
129.55,154.713,42.8149,um,Spot,Position,1,6,
111.652,4.06116,70.6112,um,Spot,Position,1,7,
66.5502,77.2061,80.3555,um,Spot,Position,1,8,
121.457,121.191,85.9734,um,Spot,Position,1,9,
91.2271,32.9011,89.5096,um,Spot,Position,1,10,
84.1535,82.6711,91.7653,um,Spot,Position,1,11,
178.435,38.3985,55.6673,um,Spot,Position,1,12,
50.0934,126.273,74.5424,um,Spot,Position,1,13,
149.044,75.5728,77.6504,um,Spot,Position,1,14,
135.348,19.2617,90.4669,um,Spot,Position,1,15,
97.0392,2.37813,56.5013,um,Spot,Position,1,16,
39.1382,71.9975,59.4347,um,Spot,Position,1,17,
