
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
110.725,20.043,10.856,um,Spot,Position,1,0,
96.5306,20.3122,14.415,um,Spot,Position,1,1,
145.416,23.9294,13.7216,um,Spot,Position,1,2,
123.008,11.9963,14.6637,um,Spot,Position,1,3,
145.178,18.0703,20.6622,um,Spot,Position,1,4,
150.724,20.1008,26.6049,um,Spot,Position,1,5,
83.7866,45.8351,25.0385,um,Spot,Position,1,6,
98.7711,30.1464,12.4825,um,Spot,Position,1,7,
97.0501,50.4482,15.4579,um,Spot,Position,1,8,
134.155,45.3111,0.231634,um,Spot,Position,1,9,
152.791,51.4867,2.35191,um,Spot,Position,1,10,
160.257,46.8291,4.06184,um,Spot,Position,1,11,
169.204,41.3998,17.6692,um,Spot,Position,1,12,
177.243,46.364,22.3181,um,Spot,Position,1,13,
173.648,47.7388,24.2534,um,Spot,Position,1,14,
185.158,47.0967,27.1153,um,Spot,Position,1,15,
180.505,44.0605,27.9892,um,Spot,Position,1,16,
93.0036,65.1631,26.0141,um,Spot,Position,1,17,
143.194,79.2665,11.7138,um,Spot,Position,1,18,
181.594,69.93,15.6728,um,Spot,Position,1,19,
136.851,92.8108,26.2088,um,Spot,Position,1,20,
166.712,85.6262,18.128,um,Spot,Position,1,21,
177.314,94.7745,28.6135,um,Spot,Position,1,22,
111.193,-0.196985,34.2043,um,Spot,Position,1,23,
104.497,-1.92556,45.5074,um,Spot,Position,1,24,
95.5712,-5.4908,54.9786,um,Spot,Position,1,25,
146.012,13.0556,31.6538,um,Spot,Position,1,26,
146.649,11.6217,50.7707,um,Spot,Position,1,27,
165.111,26.932,58.0384,um,Spot,Position,1,28,
70.8408,32.6197,31.0005,um,Spot,Position,1,29,
171.939,34.8161,32.7718,um,Spot,Position,1,30,
171.05,29.9279,38.1703,um,Spot,Position,1,31,
191.301,50.1279,40.8204,um,Spot,Position,1,32,
195.991,73.5524,33.6378,um,Spot,Position,1,33,
197.124,61.1298,38.3042,um,Spot,Position,1,34,
199.055,73.9142,41.8868,um,Spot,Position,1,35,
198.855,57.0525,57.7381,um,Spot,Position,1,36,
139.983,108.698,37.0555,um,Spot,Position,1,37,
131.968,100.752,38.4125,um,Spot,Position,1,38,
166.258,104.893,36.9389,um,Spot,Position,1,39,
65.9144,8.19266,61.4402,um,Spot,Position,1,40,
86.6869,8.77719,73.9707,um,Spot,Position,1,41,
111.885,2.15017,60.2865,um,Spot,Position,1,42,
108.679,4.02437,67.935,um,Spot,Position,1,43,
139.679,6.26033,61.3234,um,Spot,Position,1,44,
148.429,10.8595,63.3761,um,Spot,Position,1,45,
143.212,8.74364,66.992,um,Spot,Position,1,46,
137.181,15.8524,87.2626,um,Spot,Position,1,47,
160.592,23.0105,78.986,um,Spot,Position,1,48,
54.2148,55.4533,64.5489,um,Spot,Position,1,49,
42.4948,54.6332,81.1069,um,Spot,Position,1,50,
77.7535,35.2357,79.5809,um,Spot,Position,1,51,
37.017,71.7856,80.297,um,Spot,Position,1,52,
92.7833,57.2221,83.9598,um,Spot,Position,1,53,
199.254,57.2843,62.1659,um,Spot,Position,1,54,
193.314,59.8554,86.803,um,Spot,Position,1,55,
30.8232,93.2419,87.5642,um,Spot,Position,1,56,
194.441,111.955,71.0197,um,Spot,Position,1,57,
91.4023,132.875,76.1836,um,Spot,Position,1,58,
103.197,127.713,76.7787,um,Spot,Position,1,59,
157.582,127.124,61.4159,um,Spot,Position,1,60,
150.6,131.793,69.1178,um,Spot,Position,1,61,
180.198,120.021,60.1472,um,Spot,Position,1,62,
71.2815,147.811,84.8411,um,Spot,Position,1,63,
76.2638,151.903,85.32,um,Spot,Position,1,64,
85.5209,22.3298,113.798,um,Spot,Position,1,65,
112.035,15.0471,92.6923,um,Spot,Position,1,66,
120.633,16.4305,98.8683,um,Spot,Position,1,67,
139.053,18.8683,97.6175,um,Spot,Position,1,68,
73.7334,30.437,114.158,um,Spot,Position,1,69,
147.285,31.5581,111.911,um,Spot,Position,1,70,
152.165,31.2755,110.33,um,Spot,Position,1,71,
29.6115,103.851,98.7274,um,Spot,Position,1,72,
32.1077,105.003,108.539,um,Spot,Position,1,73,
175.563,99.9085,117.108,um,Spot,Position,1,74,
164.147,108.557,117.103,um,Spot,Position,1,75,
34.1976,128.117,98.6733,um,Spot,Position,1,76,
42.3832,136.268,118.563,um,Spot,Position,1,77,
166.898,122.905,94.1553,um,Spot,Position,1,78,
162.05,126.302,95.2002,um,Spot,Position,1,79,
154.845,133.561,95.0786,um,Spot,Position,1,80,
157.901,126.108,103.666,um,Spot,Position,1,81,
52.1018,147.789,91.1353,um,Spot,Position,1,82,
71.0158,157.633,98.5097,um,Spot,Position,1,83,
83.1466,161.209,110.222,um,Spot,Position,1,84,
102.709,156.928,94.429,um,Spot,Position,1,85,
108.189,21.9777,121.608,um,Spot,Position,1,86,
101.841,25.2936,125.436,um,Spot,Position,1,87,
82.6643,48.8917,137.342,um,Spot,Position,1,88,
109.388,39.1932,137.336,um,Spot,Position,1,89,
134.287,34.3914,124.091,um,Spot,Position,1,90,
141.397,51.5927,129.126,um,Spot,Position,1,91,
138.745,54.1935,133.836,um,Spot,Position,1,92,
60.5162,63.7791,131.346,um,Spot,Position,1,93,
67.0055,67.3179,136.934,um,Spot,Position,1,94,
134.224,70.8965,144.467,um,Spot,Position,1,95,
175.716,71.047,119.238,um,Spot,Position,1,96,
175.311,81.5213,119.65,um,Spot,Position,1,97,
165.876,59.4731,123.791,um,Spot,Position,1,98,
167.166,75.3873,129.279,um,Spot,Position,1,99,
161.852,66.4274,129.904,um,Spot,Position,1,100,
50.9507,103.552,130.061,um,Spot,Position,1,101,
55.1911,93.2392,132.753,um,Spot,Position,1,102,
129.918,106.608,143.244,um,Spot,Position,1,103,
130.793,101.028,147.073,um,Spot,Position,1,104,
164.906,101.793,122.244,um,Spot,Position,1,105,
167.996,87.2522,128.191,um,Spot,Position,1,106,
49.1881,124.561,128.174,um,Spot,Position,1,107,
49.6397,138.764,128.666,um,Spot,Position,1,108,
63.4824,129.621,144.228,um,Spot,Position,1,109,
108.46,140.67,137.989,um,Spot,Position,1,110,
118.275,139.322,139.004,um,Spot,Position,1,111,
131.164,131.553,130.995,um,Spot,Position,1,112,
126.798,125.514,139.148,um,Spot,Position,1,113,
57.5547,145.275,137.665,um,Spot,Position,1,114,
62.934,141.628,144.346,um,Spot,Position,1,115,
66.8209,157.42,131.499,um,Spot,Position,1,116,
115.234,150.806,120.74,um,Spot,Position,1,117,
123.844,144.84,119.886,um,Spot,Position,1,118,
78.9202,76.9732,150.826,um,Spot,Position,1,119,
104.072,80.7835,157.797,um,Spot,Position,1,120,
127.666,77.3195,152.13,um,Spot,Position,1,121,
79.6753,131.8,153.151,um,Spot,Position,1,122,
111.729,119.161,153.182,um,Spot,Position,1,123,
109.141,40.4661,5.64694,um,Spot,Position,1,124,
171.404,52.0919,9.4512,um,Spot,Position,1,125,
163.113,93.5639,25.1679,um,Spot,Position,1,126,
97.7171,147.354,83.0506,um,Spot,Position,1,127,
72.7736,59.3438,44.9524,um,Spot,Position,1,128,
44.0699,74.5628,67.6925,um,Spot,Position,1,129,
127.849,29.939,5.50584,um,Spot,Position,1,130,
44.0583,141.92,103.103,um,Spot,Position,1,131,
124.699,88.4576,37.9186,um,Spot,Position,1,132,
78.9607,135.986,78.0929,um,Spot,Position,1,133,
62.9016,38.8918,55.4967,um,Spot,Position,1,134,
60.0638,33.9545,54.1397,um,Spot,Position,1,135,
110.684,3.36701,26.8104,um,Spot,Position,1,136,
108.212,56.8797,12.1586,um,Spot,Position,1,137,
135.774,63.0409,7.41993,um,Spot,Position,1,138,
148.191,129.004,118.688,um,Spot,Position,1,139,
195.826,98.0917,90.5156,um,Spot,Position,1,140,
205.87,70.2311,62.266,um,Spot,Position,1,141,
145.282,132.444,84.3911,um,Spot,Position,1,142,
151.462,131.179,80.9567,um,Spot,Position,1,143,
162.084,129.499,75.317,um,Spot,Position,1,144,
192.504,66.8436,90.7922,um,Spot,Position,1,145,
136.625,41.5272,125.89,um,Spot,Position,1,146,
105.128,79.9013,160.367,um,Spot,Position,1,147,
119.325,63.5169,145.312,um,Spot,Position,1,148,
153.264,47.9412,121.865,um,Spot,Position,1,149,
146.357,41.5777,121.568,um,Spot,Position,1,150,
147.762,31.4595,115.56,um,Spot,Position,1,151,
152.761,30.3589,112.742,um,Spot,Position,1,152,
177.693,69.3151,122.312,um,Spot,Position,1,153,
147.294,85.1295,131.124,um,Spot,Position,1,154,
145.012,101.278,140.73,um,Spot,Position,1,155,
85.8526,69.5004,150.265,um,Spot,Position,1,156,
93.0691,92.0914,159.051,um,Spot,Position,1,157,
98.9786,97.0907,159.069,um,Spot,Position,1,158,
87.3555,42.474,135.228,um,Spot,Position,1,159,
84.8077,32.3349,125.692,um,Spot,Position,1,160,
73.1773,33.9271,122.486,um,Spot,Position,1,161,
97.5126,32.1052,137.822,um,Spot,Position,1,162,
122.405,92.0377,149.89,um,Spot,Position,1,163,
