
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
84.437,43.0885,23.5733,um,Spot,Position,1,0,
82.0746,36.7301,30.2313,um,Spot,Position,1,1,
179.441,52.6313,84.0269,um,Spot,Position,1,2,
173.877,52.8333,78.5214,um,Spot,Position,1,3,
178.143,31.5639,124.047,um,Spot,Position,1,4,
14.1526,106.791,136.896,um,Spot,Position,1,5,
42.4703,48.7437,26.6379,um,Spot,Position,1,6,
184.21,64.9298,84.0669,um,Spot,Position,1,7,
36.4731,41.8963,61.7226,um,Spot,Position,1,8,
38.0407,46.6651,55.5816,um,Spot,Position,1,9,
30.4158,55.1914,27.3999,um,Spot,Position,1,10,
34.7872,64.7681,29.3323,um,Spot,Position,1,11,
51.5138,72.6111,3.93778,um,Spot,Position,1,12,
183.415,57.8749,120.822,um,Spot,Position,1,13,
188.581,60.4017,112.978,um,Spot,Position,1,14,
167.692,48.6521,134.129,um,Spot,Position,1,15,
52.6578,79.4698,3.01124,um,Spot,Position,1,16,
102.684,90.2916,10.8868,um,Spot,Position,1,17,
60.8172,73.9304,0.231634,um,Spot,Position,1,18,
33.9924,57.8461,56.0499,um,Spot,Position,1,19,
141.044,106.783,34.0502,um,Spot,Position,1,20,
179.044,90.5331,86.6254,um,Spot,Position,1,21,
180.236,84.1724,108.852,um,Spot,Position,1,22,
181.428,77.3935,113.907,um,Spot,Position,1,23,
167.148,66.4127,135.969,um,Spot,Position,1,24,
51.0521,90.6192,9.96027,um,Spot,Position,1,25,
46.6315,95.8946,12.2766,um,Spot,Position,1,26,
52.0233,98.0636,4.86432,um,Spot,Position,1,27,
55.2506,52.7362,110.953,um,Spot,Position,1,28,
63.6547,52.6914,122.998,um,Spot,Position,1,29,
152.918,75.1843,135.043,um,Spot,Position,1,30,
143.614,71.6674,136.896,um,Spot,Position,1,31,
175.07,98.8894,93.1774,um,Spot,Position,1,32,
159.571,114.748,56.0162,um,Spot,Position,1,33,
146.854,106.565,63.5211,um,Spot,Position,1,34,
136.919,116.383,56.3602,um,Spot,Position,1,35,
137.316,120.61,63.6684,um,Spot,Position,1,36,
142.483,109.322,68.7356,um,Spot,Position,1,37,
140.098,114.669,66.7519,um,Spot,Position,1,38,
93.7219,109.79,16.9093,um,Spot,Position,1,39,
115.19,119.818,38.6829,um,Spot,Position,1,40,
105.892,120.619,28.491,um,Spot,Position,1,41,
123.639,113.222,34.5135,um,Spot,Position,1,42,
91.867,118.838,21.542,um,Spot,Position,1,43,
131.437,117.497,49.8013,um,Spot,Position,1,44,
40.7482,106.08,23.5207,um,Spot,Position,1,45,
34.5055,96.1157,30.8073,um,Spot,Position,1,46,
31.9879,94.7423,38.6829,um,Spot,Position,1,47,
34.7872,72.8962,77.3377,um,Spot,Position,1,48,
38.7612,81.1645,83.6337,um,Spot,Position,1,49,
152.815,111.877,83.9005,um,Spot,Position,1,50,
154.007,114.338,93.1776,um,Spot,Position,1,51,
154.802,107.858,95.9144,um,Spot,Position,1,52,
152.418,105.903,87.7352,um,Spot,Position,1,53,
75.3221,126.188,20.877,um,Spot,Position,1,54,
96.7817,125.063,32.7898,um,Spot,Position,1,55,
101.153,125.543,38.1839,um,Spot,Position,1,56,
112.678,127.617,42.0883,um,Spot,Position,1,57,
146.854,120.079,84.8107,um,Spot,Position,1,58,
159.571,107.529,111.065,um,Spot,Position,1,59,
159.571,101.236,109.474,um,Spot,Position,1,60,
151.623,106.594,106.131,um,Spot,Position,1,61,
147.649,99.1838,120.998,um,Spot,Position,1,62,
127.424,108.917,115.585,um,Spot,Position,1,63,
127.381,91.4048,133.187,um,Spot,Position,1,64,
99.2978,77.5156,133.653,um,Spot,Position,1,65,
96.6311,84.1701,130.873,um,Spot,Position,1,66,
52.0121,76.8675,108.681,um,Spot,Position,1,67,
55.452,92.655,103.467,um,Spot,Position,1,68,
37.569,96.9552,67.5647,um,Spot,Position,1,69,
49.5394,104.454,12.7399,um,Spot,Position,1,70,
71.4558,128.023,3.01124,um,Spot,Position,1,71,
110.015,109.067,113.269,um,Spot,Position,1,72,
116.483,111.599,111.879,um,Spot,Position,1,73,
121.112,114.801,111.416,um,Spot,Position,1,74,
95.3574,108.61,109.1,um,Spot,Position,1,75,
74.6653,102.187,107.247,um,Spot,Position,1,76,
63.6628,107.562,92.422,um,Spot,Position,1,77,
72.5834,109.819,96.1282,um,Spot,Position,1,78,
77.5379,114.017,97.518,um,Spot,Position,1,79,
75.5442,117.513,82.2301,um,Spot,Position,1,80,
81.1531,120.027,84.5464,um,Spot,Position,1,81,
68.6661,120.294,79.9138,um,Spot,Position,1,82,
64.237,115.374,80.377,um,Spot,Position,1,83,
55.7746,112.925,80.377,um,Spot,Position,1,84,
83.9131,128.765,48.4115,um,Spot,Position,1,85,
84.5979,128.53,76.512,um,Spot,Position,1,86,
84.8573,129.324,68.8515,um,Spot,Position,1,87,
70.7998,128.53,66.4695,um,Spot,Position,1,88,
84.199,131.311,52.0927,um,Spot,Position,1,89,
91.824,130.119,70.162,um,Spot,Position,1,90,
93.9701,126.94,82.5278,um,Spot,Position,1,91,
107.511,121.151,100.129,um,Spot,Position,1,92,
114.665,120.307,95.1597,um,Spot,Position,1,93,
127.779,124.987,91.5955,um,Spot,Position,1,94,
124.6,127.297,83.4843,um,Spot,Position,1,95,
118.241,125.969,83.9138,um,Spot,Position,1,96,
108.306,128.651,83.4822,um,Spot,Position,1,97,
100.756,128.522,84.5622,um,Spot,Position,1,98,
121.818,130.726,73.6269,um,Spot,Position,1,99,
110.2,131.311,64.0588,um,Spot,Position,1,100,
101.577,130.119,74.6212,um,Spot,Position,1,101,
95.1868,130.914,75.4902,um,Spot,Position,1,102,
53.0871,113.428,71.6885,um,Spot,Position,1,103,
150.409,137.67,97.1918,um,Spot,Position,1,104,
55.4143,33.0385,28.0277,um,Spot,Position,1,105,
72.1586,72.2519,2.08471,um,Spot,Position,1,106,
55.3461,15.7808,55.8238,um,Spot,Position,1,107,
47.5138,50.6299,22.4685,um,Spot,Position,1,108,
40.7532,57.1188,28.9543,um,Spot,Position,1,109,
124.398,105.808,28.9543,um,Spot,Position,1,110,
166.281,48.7906,71.1117,um,Spot,Position,1,111,
61.413,99.4244,2.01125,um,Spot,Position,1,112,
56.4918,92.908,3.01124,um,Spot,Position,1,113,
40.7482,38.9826,41.4043,um,Spot,Position,1,114,
78.0049,45.7809,68.7953,um,Spot,Position,1,115,
33.9924,62.3286,63.0515,um,Spot,Position,1,116,
32.4028,63.4909,40.2234,um,Spot,Position,1,117,
52.4064,61.8702,110.489,um,Spot,Position,1,118,
