
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
28.4603,-14.6716,28.7403,um,Spot,Position,1,0,
54.0084,-17.8356,19.3059,um,Spot,Position,1,1,
25.0576,0.877145,18.2107,um,Spot,Position,1,2,
23.1566,-2.76153,25.668,um,Spot,Position,1,3,
46.7871,-2.70011,10.1356,um,Spot,Position,1,4,
32.7837,-4.34222,15.4651,um,Spot,Position,1,5,
67.8634,14.8682,4.6351,um,Spot,Position,1,6,
64.9431,4.90521,12.0483,um,Spot,Position,1,7,
68.2191,-0.0430972,14.0735,um,Spot,Position,1,8,
28.4839,15.8311,9.05147,um,Spot,Position,1,9,
29.9568,30.2043,10.5391,um,Spot,Position,1,10,
56.7752,21.4103,0.231634,um,Spot,Position,1,11,
67.0839,33.9414,1.78356,um,Spot,Position,1,12,
31.3001,46.4575,18.1974,um,Spot,Position,1,13,
47.0318,39.7665,0.231634,um,Spot,Position,1,14,
32.8349,43.1408,8.54241,um,Spot,Position,1,15,
46.7514,56.0992,11.2616,um,Spot,Position,1,16,
67.97,61.4088,6.85829,um,Spot,Position,1,17,
83.171,43.1563,5.58962,um,Spot,Position,1,18,
93.0854,46.4463,8.73987,um,Spot,Position,1,19,
105.997,59.5326,19.2872,um,Spot,Position,1,20,
51.9867,78.0121,29.1611,um,Spot,Position,1,21,
63.369,66.3186,9.14998,um,Spot,Position,1,22,
100.89,69.219,19.0884,um,Spot,Position,1,23,
86.1431,84.3905,22.294,um,Spot,Position,1,24,
44.7865,-39.439,41.8304,um,Spot,Position,1,25,
44.4262,-35.148,41.808,um,Spot,Position,1,26,
90.2904,-37.9814,52.7026,um,Spot,Position,1,27,
116.907,-50.5878,56.7645,um,Spot,Position,1,28,
141.09,-44.2021,57.7194,um,Spot,Position,1,29,
30.2589,-21.2279,31.3414,um,Spot,Position,1,30,
85.9841,-26.0536,37.3863,um,Spot,Position,1,31,
144.304,-28.1083,47.4018,um,Spot,Position,1,32,
18.4158,11.2022,35.6161,um,Spot,Position,1,33,
21.4584,13.9067,53.4348,um,Spot,Position,1,34,
19.1721,0.244035,56.6571,um,Spot,Position,1,35,
180.773,2.27847,51.7493,um,Spot,Position,1,36,
20.3286,22.9798,40.4105,um,Spot,Position,1,37,
22.7844,30.671,40.7557,um,Spot,Position,1,38,
158.649,38.0113,48.0767,um,Spot,Position,1,39,
182.699,20.8355,57.9682,um,Spot,Position,1,40,
25.4586,40.7273,40.2599,um,Spot,Position,1,41,
29.8799,48.151,44.6915,um,Spot,Position,1,42,
33.7778,60.6003,32.1831,um,Spot,Position,1,43,
32.4295,39.9597,53.6246,um,Spot,Position,1,44,
34.9654,45.4423,53.5836,um,Spot,Position,1,45,
40.9838,57.7425,56.1398,um,Spot,Position,1,46,
143.527,44.1669,47.3937,um,Spot,Position,1,47,
136.297,46.1986,47.8649,um,Spot,Position,1,48,
78.1326,84.5722,56.8776,um,Spot,Position,1,49,
113.947,76.8652,32.0641,um,Spot,Position,1,50,
120.681,68.7724,37.8948,um,Spot,Position,1,51,
124.027,75.7004,46.1039,um,Spot,Position,1,52,
128.359,64.1695,42.0766,um,Spot,Position,1,53,
92.1382,87.3125,58.6215,um,Spot,Position,1,54,
124.412,-57.3345,82.7096,um,Spot,Position,1,55,
136.843,-60.5434,83.9197,um,Spot,Position,1,56,
40.5685,-33.6826,68.5077,um,Spot,Position,1,57,
63.8684,-43.7127,62.5786,um,Spot,Position,1,58,
75.3441,-41.3631,63.5974,um,Spot,Position,1,59,
63.6659,-41.0923,73.4827,um,Spot,Position,1,60,
69.5279,-42.5248,81.3937,um,Spot,Position,1,61,
81.3123,-38.4577,64.1988,um,Spot,Position,1,62,
97.0485,-50.3039,78.3893,um,Spot,Position,1,63,
82.1875,-47.3848,81.9054,um,Spot,Position,1,64,
128.462,-55.5489,86.2073,um,Spot,Position,1,65,
141.739,-55.5038,86.365,um,Spot,Position,1,66,
170.281,-42.5407,71.5497,um,Spot,Position,1,67,
152.448,-53.597,75.9994,um,Spot,Position,1,68,
170.865,-45.9836,83.553,um,Spot,Position,1,69,
158.533,-50.7573,85.6064,um,Spot,Position,1,70,
26.5033,-23.3151,61.3574,um,Spot,Position,1,71,
33.4745,-18.5973,74.3008,um,Spot,Position,1,72,
37.5429,-21.7003,78.4089,um,Spot,Position,1,73,
43.8827,-23.138,82.1151,um,Spot,Position,1,74,
54.8188,-28.7077,85.8322,um,Spot,Position,1,75,
60.9883,-31.1195,86.1033,um,Spot,Position,1,76,
189.379,-11.8985,66.5269,um,Spot,Position,1,77,
189.815,-17.7987,81.2676,um,Spot,Position,1,78,
185.813,-27.1173,83.095,um,Spot,Position,1,79,
188.134,-17.6379,85.3064,um,Spot,Position,1,80,
21.105,8.51618,60.5922,um,Spot,Position,1,81,
185.973,9.03998,62.2254,um,Spot,Position,1,82,
189.22,7.8691,62.7398,um,Spot,Position,1,83,
182.831,11.4101,73.8651,um,Spot,Position,1,84,
30.5642,33.0301,61.7927,um,Spot,Position,1,85,
181.123,33.8139,63.4659,um,Spot,Position,1,86,
178.674,24.1832,63.6699,um,Spot,Position,1,87,
184.636,25.9442,63.4681,um,Spot,Position,1,88,
181.667,30.4412,74.3694,um,Spot,Position,1,89,
187.403,25.9253,77.4713,um,Spot,Position,1,90,
51.4242,58.6214,68.9647,um,Spot,Position,1,91,
53.7004,53.1498,76.6239,um,Spot,Position,1,92,
53.6803,49.342,78.4877,um,Spot,Position,1,93,
52.7278,45.6905,82.4995,um,Spot,Position,1,94,
