
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
70.8074,92.2237,12.3621,um,Spot,Position,1,0,
61.4477,93.4792,15.5326,um,Spot,Position,1,1,
67.3008,79.3179,17.7383,um,Spot,Position,1,2,
72.6793,72.1049,19.3825,um,Spot,Position,1,3,
76.8846,95.7861,12.9258,um,Spot,Position,1,4,
72.2768,114.553,12.8653,um,Spot,Position,1,5,
72.5603,129.371,19.7204,um,Spot,Position,1,6,
83.5764,118.827,13.4374,um,Spot,Position,1,7,
90.2274,130.605,15.8445,um,Spot,Position,1,8,
106.509,134.424,16.2179,um,Spot,Position,1,9,
131.576,140.412,16.653,um,Spot,Position,1,10,
98.7733,119.041,17.3536,um,Spot,Position,1,11,
161.14,120.237,16.3707,um,Spot,Position,1,12,
141.959,157.082,18.6613,um,Spot,Position,1,13,
160.13,164.126,21.2729,um,Spot,Position,1,14,
201.271,130.53,16.4618,um,Spot,Position,1,15,
53.6546,86.2051,23.2897,um,Spot,Position,1,16,
44.135,100.655,31.1633,um,Spot,Position,1,17,
167.735,99.105,27.47,um,Spot,Position,1,18,
105.241,149.239,28.7717,um,Spot,Position,1,19,
216.61,136.974,28.7164,um,Spot,Position,1,20,
206.526,156.609,28.7887,um,Spot,Position,1,21,
221.324,112.231,31.6177,um,Spot,Position,1,22,
65.1002,62.5542,41.469,um,Spot,Position,1,23,
102.434,54.8507,37.8834,um,Spot,Position,1,24,
188.247,77.7463,37.6424,um,Spot,Position,1,25,
212.95,87.0946,37.4445,um,Spot,Position,1,26,
202.94,76.3521,41.7647,um,Spot,Position,1,27,
134.235,167.301,33.6705,um,Spot,Position,1,28,
141.257,168.66,38.8846,um,Spot,Position,1,29,
177.5,177.16,42.5608,um,Spot,Position,1,30,
80.437,48.7737,45.1124,um,Spot,Position,1,31,
119.5,60.095,46.3851,um,Spot,Position,1,32,
226.61,83.8995,51.1378,um,Spot,Position,1,33,
196.578,166.806,54.4527,um,Spot,Position,1,34,
163.353,177.127,55.3454,um,Spot,Position,1,35,
118.595,50.5219,61.1325,um,Spot,Position,1,36,
198.917,56.3644,59.1651,um,Spot,Position,1,37,
214.34,62.9574,59.6897,um,Spot,Position,1,38,
59.177,141.991,67.128,um,Spot,Position,1,39,
100.32,162.784,65.8599,um,Spot,Position,1,40,
226.378,141.469,62.1069,um,Spot,Position,1,41,
106.976,36.5146,74.5816,um,Spot,Position,1,42,
40.8827,96.7846,67.4393,um,Spot,Position,1,43,
52.6504,81.7536,68.508,um,Spot,Position,1,44,
238.11,94.6205,67.3877,um,Spot,Position,1,45,
226.691,65.2268,70.9661,um,Spot,Position,1,46,
85.1742,156.601,74.3253,um,Spot,Position,1,47,
236.886,118.254,70.5789,um,Spot,Position,1,48,
128.152,168.487,72.8459,um,Spot,Position,1,49,
122.38,167.832,73.991,um,Spot,Position,1,50,
177.069,167.4,67.3892,um,Spot,Position,1,51,
44.2227,98.9679,82.0404,um,Spot,Position,1,52,
221.466,54.3658,84.7238,um,Spot,Position,1,53,
42.4107,118.984,82.0931,um,Spot,Position,1,54,
66.4277,146.999,82.2717,um,Spot,Position,1,55,
55.3296,148.206,89.1305,um,Spot,Position,1,56,
94.6206,159.39,82.3655,um,Spot,Position,1,57,
114.155,165.127,84.2187,um,Spot,Position,1,58,
100.675,162.623,88.7705,um,Spot,Position,1,59,
137.467,161.203,79.2698,um,Spot,Position,1,60,
172.813,158.451,79.8035,um,Spot,Position,1,61,
141.273,165.409,84.7051,um,Spot,Position,1,62,
159.477,159.067,88.6906,um,Spot,Position,1,63,
205.715,138.507,83.7885,um,Spot,Position,1,64,
205.874,122.968,86.1133,um,Spot,Position,1,65,
65.5609,67.2484,97.2887,um,Spot,Position,1,66,
133.714,163.021,92.1934,um,Spot,Position,1,67,
197.214,141.687,90.1311,um,Spot,Position,1,68,
157.255,156.819,95.8506,um,Spot,Position,1,69,
199.258,132.937,93.2473,um,Spot,Position,1,70,
226.229,106.284,97.3433,um,Spot,Position,1,71,
207.694,118.685,97.3693,um,Spot,Position,1,72,
170.561,29.2745,104.077,um,Spot,Position,1,73,
52.7158,126.998,103.984,um,Spot,Position,1,74,
114.508,163.855,103.387,um,Spot,Position,1,75,
104.739,160.376,110.224,um,Spot,Position,1,76,
165.995,145.1,103.172,um,Spot,Position,1,77,
179.089,141.842,104.915,um,Spot,Position,1,78,
149.283,147.337,108.001,um,Spot,Position,1,79,
141.958,151.637,108.176,um,Spot,Position,1,80,
181.932,126.39,111.842,um,Spot,Position,1,81,
202.563,114.239,111.834,um,Spot,Position,1,82,
63.7035,92.5156,113.288,um,Spot,Position,1,83,
69.104,81.8591,115.291,um,Spot,Position,1,84,
134.493,46.43,119.497,um,Spot,Position,1,85,
209.627,93.5359,117.829,um,Spot,Position,1,86,
62.0674,107.638,120.779,um,Spot,Position,1,87,
126.536,153.414,112.887,um,Spot,Position,1,88,
114.737,156.344,118.438,um,Spot,Position,1,89,
150.309,135.238,115.702,um,Spot,Position,1,90,
195.86,107.959,116.736,um,Spot,Position,1,91,
177.227,118.075,121.571,um,Spot,Position,1,92,
147.993,125.653,121.782,um,Spot,Position,1,93,
86.959,61.9335,124.7,um,Spot,Position,1,94,
75.4643,97.0253,129.035,um,Spot,Position,1,95,
189.721,89.4181,132.187,um,Spot,Position,1,96,
81.9106,111.891,128.748,um,Spot,Position,1,97,
82.6748,128.852,129.044,um,Spot,Position,1,98,
128.87,116.791,129.571,um,Spot,Position,1,99,
102.419,130.552,130.303,um,Spot,Position,1,100,
136.311,129.919,125.615,um,Spot,Position,1,101,
169.446,110.222,127.005,um,Spot,Position,1,102,
141.436,118.776,128.46,um,Spot,Position,1,103,
143.165,110.104,129.268,um,Spot,Position,1,104,
89.125,74.7095,135.585,um,Spot,Position,1,105,
125.89,103.3,135.75,um,Spot,Position,1,106,
96.492,85.2158,137.802,um,Spot,Position,1,107,
123.777,82.1549,138.797,um,Spot,Position,1,108,
105.703,95.2498,139.361,um,Spot,Position,1,109,
106.735,79.2429,143.15,um,Spot,Position,1,110,
181.758,43.1399,138.23,um,Spot,Position,1,111,
177.351,73.2263,141.11,um,Spot,Position,1,112,
141.68,43.9083,141.786,um,Spot,Position,1,113,
180.018,67.6187,142.557,um,Spot,Position,1,114,
156.353,69.8317,143.15,um,Spot,Position,1,115,
202.126,59.4495,134.733,um,Spot,Position,1,116,
64.7734,139.646,129.201,um,Spot,Position,1,117,
76.8758,136.857,123.572,um,Spot,Position,1,118,
82.7383,157.011,98.5244,um,Spot,Position,1,119,
64.9094,149.334,100.546,um,Spot,Position,1,120,
54.0238,118.358,113.675,um,Spot,Position,1,121,
168.859,168.4,73.4778,um,Spot,Position,1,122,
108.435,160.763,86.1376,um,Spot,Position,1,123,
144.34,174.192,63.5628,um,Spot,Position,1,124,
128.601,136.752,119.298,um,Spot,Position,1,125,
100.379,61.9864,130.8,um,Spot,Position,1,126,
80.985,150.851,47.8561,um,Spot,Position,1,127,
160.319,173.521,36.0191,um,Spot,Position,1,128,
49.6838,128.527,32.161,um,Spot,Position,1,129,
41.8492,112.471,43.5652,um,Spot,Position,1,130,
174.699,31.629,120.734,um,Spot,Position,1,131,
231.177,128.611,47.8304,um,Spot,Position,1,132,
104.809,67.5912,27.0877,um,Spot,Position,1,133,
176.986,86.7462,30.9968,um,Spot,Position,1,134,
67.0219,104.106,11.4932,um,Spot,Position,1,135,
50.3924,99.4605,101.703,um,Spot,Position,1,136,
