
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
171.015,38.1585,8.51478,um,Spot,Position,1,0,
100.191,8.94813,22.3027,um,Spot,Position,1,1,
176.904,48.9803,12.2518,um,Spot,Position,1,2,
139.257,75.0971,17.7798,um,Spot,Position,1,3,
129.293,61.6984,19.3373,um,Spot,Position,1,4,
173.389,82.5197,22.0809,um,Spot,Position,1,5,
180.205,36.8913,15.767,um,Spot,Position,1,6,
80.7031,96.1135,14.244,um,Spot,Position,1,7,
78.4372,96.5102,21.3589,um,Spot,Position,1,8,
171.25,20.191,29.856,um,Spot,Position,1,9,
178.196,32.3993,32.9274,um,Spot,Position,1,10,
115.827,36.7844,24.4238,um,Spot,Position,1,11,
97.9451,47.8369,24.9605,um,Spot,Position,1,12,
191.481,83.7592,30.4027,um,Spot,Position,1,13,
67.2405,93.5399,26.359,um,Spot,Position,1,14,
68.0697,116.497,30.127,um,Spot,Position,1,15,
86.4636,30.4978,35.3307,um,Spot,Position,1,16,
92.3987,33.6452,41.5253,um,Spot,Position,1,17,
117.41,4.09075,42.7446,um,Spot,Position,1,18,
147.993,7.29216,34.4085,um,Spot,Position,1,19,
81.8516,57.2182,38.1999,um,Spot,Position,1,20,
199.103,78.6113,34.6894,um,Spot,Position,1,21,
202.501,59.3618,38.8575,um,Spot,Position,1,22,
206.934,78.1097,43.9078,um,Spot,Position,1,23,
61.7869,127.306,38.7837,um,Spot,Position,1,24,
58.5433,135.196,42.3331,um,Spot,Position,1,25,
95.399,151.906,37.2922,um,Spot,Position,1,26,
76.618,156.289,40.8879,um,Spot,Position,1,27,
91.2094,19.0234,46.7213,um,Spot,Position,1,28,
116.058,14.053,51.8091,um,Spot,Position,1,29,
86.4809,28.3749,53.2113,um,Spot,Position,1,30,
177.888,29.9845,52.8265,um,Spot,Position,1,31,
182.811,31.1871,50.7666,um,Spot,Position,1,32,
72.9743,61.428,49.7845,um,Spot,Position,1,33,
82.0225,41.6804,55.1286,um,Spot,Position,1,34,
77.3128,53.2486,55.6277,um,Spot,Position,1,35,
189.077,37.8505,48.0574,um,Spot,Position,1,36,
195.695,42.4957,54.3193,um,Spot,Position,1,37,
66.6826,94.5587,48.1463,um,Spot,Position,1,38,
156.964,128.734,48.0388,um,Spot,Position,1,39,
189.396,103.399,45.2512,um,Spot,Position,1,40,
179.744,114.791,50.7037,um,Spot,Position,1,41,
100.335,18.5621,56.2593,um,Spot,Position,1,42,
123.776,13.4996,56.3763,um,Spot,Position,1,43,
160.956,28.6688,57.2475,um,Spot,Position,1,44,
168.374,36.6522,62.9754,um,Spot,Position,1,45,
185.506,43.4876,63.0923,um,Spot,Position,1,46,
208.128,72.4252,64.9214,um,Spot,Position,1,47,
207.511,78.009,67.075,um,Spot,Position,1,48,
61.4166,120.042,57.0707,um,Spot,Position,1,49,
174.592,132.65,66.1221,um,Spot,Position,1,50,
206.417,102.713,57.4716,um,Spot,Position,1,51,
