
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
62.9998,51.8532,6.57756,um,Spot,Position,1,0,
132.249,85.4167,5.32221,um,Spot,Position,1,1,
68.4326,17.0744,29.4946,um,Spot,Position,1,2,
101.781,6.44173,34.6172,um,Spot,Position,1,3,
64.4199,90.7922,40.792,um,Spot,Position,1,4,
86.3489,26.397,67.5785,um,Spot,Position,1,5,
181.567,24.6347,77.2436,um,Spot,Position,1,6,
70.1321,38.5734,71.6142,um,Spot,Position,1,7,
87.4634,133.722,99.159,um,Spot,Position,1,8,
138.437,161.383,98.3766,um,Spot,Position,1,9,
75.2567,105.789,108.753,um,Spot,Position,1,10,
118.696,179.436,102.482,um,Spot,Position,1,11,
154.354,7.35257,65.1212,um,Spot,Position,1,12,
80.3658,10.9832,45.4783,um,Spot,Position,1,13,
148.934,3.49995,49.664,um,Spot,Position,1,14,
154.784,17.6277,78.9204,um,Spot,Position,1,15,
104.099,128.264,108.26,um,Spot,Position,1,16,
63.7222,104.115,46.5497,um,Spot,Position,1,17,
186.595,87.9886,82.128,um,Spot,Position,1,18,
77.4635,133.543,46.2253,um,Spot,Position,1,19,
187.586,113.782,73.9928,um,Spot,Position,1,20,
50.8747,79.7372,76.1645,um,Spot,Position,1,21,
50.7876,77.452,57.914,um,Spot,Position,1,22,
99.9998,28.2816,72.3551,um,Spot,Position,1,23,
92.3722,27.4449,70.1406,um,Spot,Position,1,24,
94.603,17.7897,70.7569,um,Spot,Position,1,25,
59.8455,55.3148,75.3298,um,Spot,Position,1,26,
182.214,66.7411,94.3997,um,Spot,Position,1,27,
