
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
142.771,162.872,8.32135,um,Spot,Position,1,0,
150.897,157.439,13.1872,um,Spot,Position,1,1,
142.921,148.736,14.158,um,Spot,Position,1,2,
165.55,156.04,11.6897,um,Spot,Position,1,3,
137.864,42.3924,29.718,um,Spot,Position,1,4,
91.5221,118.167,23.6336,um,Spot,Position,1,5,
88.9125,102.162,24.5475,um,Spot,Position,1,6,
185.814,153.538,22.1738,um,Spot,Position,1,7,
129.703,197.965,26.2768,um,Spot,Position,1,8,
132.326,35.9961,30.3753,um,Spot,Position,1,9,
109.346,47.0249,30.0575,um,Spot,Position,1,10,
163.046,34.9769,42.6094,um,Spot,Position,1,11,
95.6689,67.4295,35.1093,um,Spot,Position,1,12,
89.8932,62.226,44.248,um,Spot,Position,1,13,
197.074,80.7562,31.2595,um,Spot,Position,1,14,
186.925,59.2271,34.3701,um,Spot,Position,1,15,
212.643,102.952,41.4241,um,Spot,Position,1,16,
211.459,167.732,32.6031,um,Spot,Position,1,17,
225.616,178.132,43.9224,um,Spot,Position,1,18,
204.686,199.242,32.0982,um,Spot,Position,1,19,
218.652,196.58,43.1652,um,Spot,Position,1,20,
103.476,35.006,58.0497,um,Spot,Position,1,21,
73.8949,130.391,46.437,um,Spot,Position,1,22,
206.947,139.308,49.1448,um,Spot,Position,1,23,
224.264,139.395,52.7776,um,Spot,Position,1,24,
231.082,158.676,52.5742,um,Spot,Position,1,25,
90.4628,32.2097,67.6119,um,Spot,Position,1,26,
220.532,46.7426,70.9087,um,Spot,Position,1,27,
68.2742,49.723,61.4395,um,Spot,Position,1,28,
234.332,82.4784,61.2272,um,Spot,Position,1,29,
224.603,65.4201,63.3076,um,Spot,Position,1,30,
208.516,213.949,61.0094,um,Spot,Position,1,31,
162.937,235.362,61.4868,um,Spot,Position,1,32,
221.631,205.707,65.3197,um,Spot,Position,1,33,
151.739,228.564,68.1932,um,Spot,Position,1,34,
115.205,43.1431,77.1632,um,Spot,Position,1,35,
94.7624,73.2266,82.6522,um,Spot,Position,1,36,
160.195,54.1666,84.7271,um,Spot,Position,1,37,
242.297,103.044,85.6036,um,Spot,Position,1,38,
98.0721,142.786,76.9291,um,Spot,Position,1,39,
239.2,138.019,77.865,um,Spot,Position,1,40,
228.757,171.314,77.4874,um,Spot,Position,1,41,
173.776,228.677,75.2634,um,Spot,Position,1,42,
151.904,198.996,86.6585,um,Spot,Position,1,43,
202.716,192.962,88.1735,um,Spot,Position,1,44,
147.144,74.4015,97.6194,um,Spot,Position,1,45,
233.526,103.962,101.535,um,Spot,Position,1,46,
154.532,202.855,100.684,um,Spot,Position,1,47,
172.163,215.494,101.563,um,Spot,Position,1,48,
124.639,114.833,8.11137,um,Spot,Position,1,49,
110.918,127.824,8.77735,um,Spot,Position,1,50,
136.391,65.3438,27.891,um,Spot,Position,1,51,
156.719,185.97,12.5383,um,Spot,Position,1,52,
226.352,103.453,47.9046,um,Spot,Position,1,53,
199.716,183.897,28.9084,um,Spot,Position,1,54,
130.103,40.395,39.8447,um,Spot,Position,1,55,
177.141,68.356,57.3529,um,Spot,Position,1,56,
218.825,200.763,50.5843,um,Spot,Position,1,57,
215.66,207.312,49.0951,um,Spot,Position,1,58,
94.098,75.7062,86.1531,um,Spot,Position,1,59,
119.675,172.227,74.8715,um,Spot,Position,1,60,
127.337,197.026,71.348,um,Spot,Position,1,61,
118.644,187.115,72.1499,um,Spot,Position,1,62,
113.539,163.178,75.7977,um,Spot,Position,1,63,
114.204,155.762,77.1696,um,Spot,Position,1,64,
116.172,179.184,79.9161,um,Spot,Position,1,65,
118.156,86.1414,104.235,um,Spot,Position,1,66,
93.6697,93.9536,100.229,um,Spot,Position,1,67,
88.8526,99.6697,98.7082,um,Spot,Position,1,68,
93.1841,139.119,92.2573,um,Spot,Position,1,69,
103.738,155.182,90.5768,um,Spot,Position,1,70,
127.468,193.104,86.482,um,Spot,Position,1,71,
167.091,223.83,92.4043,um,Spot,Position,1,72,
123.615,120.378,109.102,um,Spot,Position,1,73,
131.386,124.854,109.154,um,Spot,Position,1,74,
109.557,112.667,108.941,um,Spot,Position,1,75,
150.791,148.511,109.849,um,Spot,Position,1,76,
131.45,53.2864,91.6278,um,Spot,Position,1,77,
218.07,67.869,96.0213,um,Spot,Position,1,78,
224.859,138.271,82.3582,um,Spot,Position,1,79,
237.088,80.6631,91.4925,um,Spot,Position,1,80,
160.194,36.6227,64.7254,um,Spot,Position,1,81,
215.958,115.502,98.6083,um,Spot,Position,1,82,
216.911,123.912,103.483,um,Spot,Position,1,83,
211.662,102.797,106.621,um,Spot,Position,1,84,
184.259,115.759,107.07,um,Spot,Position,1,85,
158.99,126.027,109.341,um,Spot,Position,1,86,
147.844,105.713,108.002,um,Spot,Position,1,87,
138.763,192.583,108.243,um,Spot,Position,1,88,
