
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
117.97,7.78639,6.82689,um,Spot,Position,1,0,
123.001,15.7839,9.11176,um,Spot,Position,1,1,
149.214,26.2756,7.48464,um,Spot,Position,1,2,
158.26,24.2358,11.0051,um,Spot,Position,1,3,
81.5497,26.8108,17.2222,um,Spot,Position,1,4,
169.506,12.4796,21.4541,um,Spot,Position,1,5,
192.594,57.2053,22.0259,um,Spot,Position,1,6,
72.014,26.3184,24.5234,um,Spot,Position,1,7,
153.338,-1.16867,27.7438,um,Spot,Position,1,8,
197.622,72.3074,30.7096,um,Spot,Position,1,9,
166.548,127.153,26.3897,um,Spot,Position,1,10,
178.936,101.666,30.1971,um,Spot,Position,1,11,
113.628,157.457,32.0517,um,Spot,Position,1,12,
58.7329,24.3046,37.703,um,Spot,Position,1,13,
76.9722,-0.498787,34.1963,um,Spot,Position,1,14,
112.964,-8.00246,36.1807,um,Spot,Position,1,15,
178.128,6.0015,35.364,um,Spot,Position,1,16,
132.857,90.3639,43.6662,um,Spot,Position,1,17,
202.893,40.9779,42.288,um,Spot,Position,1,18,
204.341,56.8126,43.0722,um,Spot,Position,1,19,
194.397,86.2356,43.3392,um,Spot,Position,1,20,
137.077,91.2042,43.081,um,Spot,Position,1,21,
95.0195,153.682,41.8541,um,Spot,Position,1,22,
139.373,164.901,35.2775,um,Spot,Position,1,23,
156.123,166.82,43.0966,um,Spot,Position,1,24,
177.108,1.54884,47.3368,um,Spot,Position,1,25,
186.335,24.0436,55.5107,um,Spot,Position,1,26,
198.46,73.654,55.4105,um,Spot,Position,1,27,
175.879,144.502,50.6705,um,Spot,Position,1,28,
188.334,117.485,48.519,um,Spot,Position,1,29,
93.428,162.614,55.1554,um,Spot,Position,1,30,
87.8515,-3.29871,63.0605,um,Spot,Position,1,31,
166.992,14.749,59.9678,um,Spot,Position,1,32,
134.296,7.20089,62.0548,um,Spot,Position,1,33,
177.876,20.3664,62.7597,um,Spot,Position,1,34,
194.925,37.3036,56.3798,um,Spot,Position,1,35,
196.058,81.5252,58.619,um,Spot,Position,1,36,
192.258,80.6477,59.098,um,Spot,Position,1,37,
67.6862,134.158,62.1689,um,Spot,Position,1,38,
120.279,171.896,58.9724,um,Spot,Position,1,39,
160.476,171.914,58.5497,um,Spot,Position,1,40,
127.348,174.384,62.7154,um,Spot,Position,1,41,
89.5397,4.1496,73.2326,um,Spot,Position,1,42,
102.441,8.85183,75.907,um,Spot,Position,1,43,
127.402,11.7605,71.1199,um,Spot,Position,1,44,
187.256,63.1837,68.7158,um,Spot,Position,1,45,
182.461,121.359,76.5867,um,Spot,Position,1,46,
95.4669,15.5647,83.5693,um,Spot,Position,1,47,
140.184,30.992,83.939,um,Spot,Position,1,48,
52.3931,41.1086,83.2221,um,Spot,Position,1,49,
66.7732,41.1635,84.151,um,Spot,Position,1,50,
79.9122,133.107,81.1526,um,Spot,Position,1,51,
176.988,111.964,88.1367,um,Spot,Position,1,52,
176.536,95.4348,88.4386,um,Spot,Position,1,53,
145.543,178.552,86.8693,um,Spot,Position,1,54,
148.822,179.163,88.5149,um,Spot,Position,1,55,
137.473,34.0499,91.6367,um,Spot,Position,1,56,
62.5826,76.1025,92.2305,um,Spot,Position,1,57,
82.5623,40.8553,94.3626,um,Spot,Position,1,58,
128.677,49.1431,100.626,um,Spot,Position,1,59,
83.663,116.818,93.9524,um,Spot,Position,1,60,
94.9834,141.896,96.8421,um,Spot,Position,1,61,
165.382,100.042,100.015,um,Spot,Position,1,62,
140.064,163.593,95.2495,um,Spot,Position,1,63,
84.4321,61.8331,110.341,um,Spot,Position,1,64,
91.6815,117.135,105.85,um,Spot,Position,1,65,
117.744,158.153,102.128,um,Spot,Position,1,66,
89.6373,66.9342,113.685,um,Spot,Position,1,67,
95.2489,69.6991,117.949,um,Spot,Position,1,68,
149.399,94.7891,112.837,um,Spot,Position,1,69,
148.94,106.497,118.535,um,Spot,Position,1,70,
136.355,98.6595,122.659,um,Spot,Position,1,71,
119.95,150.663,114.738,um,Spot,Position,1,72,
112.76,66.7388,123.373,um,Spot,Position,1,73,
116.813,68.8004,126.161,um,Spot,Position,1,74,
136.191,85.413,124.242,um,Spot,Position,1,75,
95.5311,132.31,25.7613,um,Spot,Position,1,76,
70.3295,15.2504,28.3539,um,Spot,Position,1,77,
115.089,-3.97741,18.5541,um,Spot,Position,1,78,
138.61,4.48609,12.7916,um,Spot,Position,1,79,
101.975,157.379,45.2733,um,Spot,Position,1,80,
183.793,71.7449,19.7281,um,Spot,Position,1,81,
172.441,64.33,15.1124,um,Spot,Position,1,82,
130.275,-6.06226,23.7133,um,Spot,Position,1,83,
89.5568,-1.78655,34.6269,um,Spot,Position,1,84,
61.4632,3.52787,47.5842,um,Spot,Position,1,85,
166.395,151.906,36.0871,um,Spot,Position,1,86,
172.77,30.8127,13.3539,um,Spot,Position,1,87,
160.588,-2.29335,39.8458,um,Spot,Position,1,88,
129.729,18.84,80.0551,um,Spot,Position,1,89,
97.1188,141.071,110.341,um,Spot,Position,1,90,
77.2837,-0.995432,66.666,um,Spot,Position,1,91,
116.163,33.9154,95.0775,um,Spot,Position,1,92,
136.804,148.316,114.652,um,Spot,Position,1,93,
109.111,116.952,131.551,um,Spot,Position,1,94,
112.569,80.1517,126.769,um,Spot,Position,1,95,
89.6438,52.6326,109.247,um,Spot,Position,1,96,
126.681,95.3874,132.78,um,Spot,Position,1,97,
62.2343,99.8306,85.4367,um,Spot,Position,1,98,
130.208,160.373,103.328,um,Spot,Position,1,99,
120.744,20.8843,75.4058,um,Spot,Position,1,100,
173.082,45.3543,74.748,um,Spot,Position,1,101,
67.466,128.198,70.6037,um,Spot,Position,1,102,
