
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
91.2744,57.1629,54.2199,um,Spot,Position,1,0,
42.4597,93.789,53.7006,um,Spot,Position,1,1,
177.865,128.359,53.8098,um,Spot,Position,1,2,
148.857,132.126,59.2056,um,Spot,Position,1,3,
173.906,47.5524,73.3591,um,Spot,Position,1,4,
63.6881,101.731,71.3989,um,Spot,Position,1,5,
82.912,115.465,71.3612,um,Spot,Position,1,6,
181.637,113.517,66.4386,um,Spot,Position,1,7,
112.109,108.459,78.9873,um,Spot,Position,1,8,
180.286,79.252,15.3975,um,Spot,Position,1,9,
171.426,65.343,18.6497,um,Spot,Position,1,10,
31.2106,68.536,39.8886,um,Spot,Position,1,11,
30.0184,73.6249,49.7318,um,Spot,Position,1,12,
74.1297,47.7368,2.90316,um,Spot,Position,1,13,
72.2875,52.4305,81.7669,um,Spot,Position,1,14,
92.2836,53.9636,89.1792,um,Spot,Position,1,15,
133.845,65.3121,95.2017,um,Spot,Position,1,16,
133.256,71.5388,96.5915,um,Spot,Position,1,17,
196.16,-21.2903,6.37427,um,Spot,Position,1,18,
157.964,134.596,64.626,um,Spot,Position,1,19,
141.097,132.285,62.3096,um,Spot,Position,1,20,
98.1532,33.7661,76.671,um,Spot,Position,1,21,
164.51,87.5673,90.569,um,Spot,Position,1,22,
151.295,116.352,66.9423,um,Spot,Position,1,23,
105.506,94.8216,85.0098,um,Spot,Position,1,24,
