
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
84.9818,14.8272,20.4421,um,Spot,Position,1,0,
46.8702,48.3097,18.7547,um,Spot,Position,1,1,
148.1,46.3733,11.6024,um,Spot,Position,1,2,
148.43,31.1456,19.5062,um,Spot,Position,1,3,
168.089,34.7212,17.2156,um,Spot,Position,1,4,
69.0715,100.131,10.8179,um,Spot,Position,1,5,
142.171,91.1312,5.89475,um,Spot,Position,1,6,
77.4929,133.762,22.7923,um,Spot,Position,1,7,
167.518,134.104,27.2066,um,Spot,Position,1,8,
109.062,3.13133,53.9843,um,Spot,Position,1,9,
141.511,-8.39846,37.0111,um,Spot,Position,1,10,
175.948,0.534954,40.7964,um,Spot,Position,1,11,
174.2,-1.73873,50.8884,um,Spot,Position,1,12,
148.825,4.61381,30.2406,um,Spot,Position,1,13,
49.5624,45.3622,43.5719,um,Spot,Position,1,14,
61.7154,53.3913,58.7667,um,Spot,Position,1,15,
192.365,104.763,29.8232,um,Spot,Position,1,16,
192.966,92.3969,30.214,um,Spot,Position,1,17,
193.317,92.3009,47.6178,um,Spot,Position,1,18,
50.0764,129.513,35.3727,um,Spot,Position,1,19,
171.06,137.421,34.5964,um,Spot,Position,1,20,
176.618,147.938,52.3137,um,Spot,Position,1,21,
144.552,-10.4783,83.5152,um,Spot,Position,1,22,
169.421,-13.5093,83.6135,um,Spot,Position,1,23,
92.0244,23.7514,65.3906,um,Spot,Position,1,24,
114.602,27.3403,82.4359,um,Spot,Position,1,25,
172.073,4.23295,71.762,um,Spot,Position,1,26,
69.7751,54.4548,65.4882,um,Spot,Position,1,27,
83.339,45.0501,71.8032,um,Spot,Position,1,28,
90.5505,46.4359,80.5295,um,Spot,Position,1,29,
98.6457,53.6711,88.0169,um,Spot,Position,1,30,
132.401,30.7347,82.4708,um,Spot,Position,1,31,
176.298,54.1496,78.7139,um,Spot,Position,1,32,
175.828,47.2099,80.5257,um,Spot,Position,1,33,
170.085,50.2383,88.3293,um,Spot,Position,1,34,
91.4761,57.0949,88.3733,um,Spot,Position,1,35,
167.135,68.1148,88.9415,um,Spot,Position,1,36,
41.1728,83.2637,71.0445,um,Spot,Position,1,37,
72.6809,88.5358,88.3917,um,Spot,Position,1,38,
188.117,94.3586,70.7048,um,Spot,Position,1,39,
181.747,82.4949,77.9844,um,Spot,Position,1,40,
167.663,92.8941,79.2959,um,Spot,Position,1,41,
162.186,121.556,83.2549,um,Spot,Position,1,42,
173.284,113.528,72.1205,um,Spot,Position,1,43,
173.482,123.867,73.1804,um,Spot,Position,1,44,
75.3578,142.533,77.9815,um,Spot,Position,1,45,
100.067,144.477,88.0794,um,Spot,Position,1,46,
108.231,46.0309,93.2712,um,Spot,Position,1,47,
122.336,30.9292,89.3265,um,Spot,Position,1,48,
127.048,35.762,92.6572,um,Spot,Position,1,49,
124.013,52.2847,98.4644,um,Spot,Position,1,50,
158.301,39.8955,93.1605,um,Spot,Position,1,51,
160.415,39.5925,96.5425,um,Spot,Position,1,52,
154.237,46.998,97.1492,um,Spot,Position,1,53,
163.999,50.278,91.8065,um,Spot,Position,1,54,
79.3482,77.6247,90.5749,um,Spot,Position,1,55,
85.7011,72.4138,92.5459,um,Spot,Position,1,56,
105.494,63.9575,99.9296,um,Spot,Position,1,57,
102.839,80.0674,105.142,um,Spot,Position,1,58,
137.092,55.137,102.618,um,Spot,Position,1,59,
135.704,73.6045,104.753,um,Spot,Position,1,60,
131.482,95.9477,101.376,um,Spot,Position,1,61,
124.115,92.7882,107.063,um,Spot,Position,1,62,
160.847,84.9394,91.7913,um,Spot,Position,1,63,
152.411,89.2101,99.8763,um,Spot,Position,1,64,
144.468,93.964,102.496,um,Spot,Position,1,65,
168.066,80.4225,91.1468,um,Spot,Position,1,66,
99.9019,115.675,99.3353,um,Spot,Position,1,67,
120.645,125.76,94.637,um,Spot,Position,1,68,
123.419,111.87,98.795,um,Spot,Position,1,69,
157.823,108.245,93.9936,um,Spot,Position,1,70,
149.415,110.322,97.4255,um,Spot,Position,1,71,
87.9631,137.567,91.4909,um,Spot,Position,1,72,
