
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
39.8062,103.271,90.2443,um,Spot,Position,1,0,
38.1434,147.54,105.452,um,Spot,Position,1,1,
103.674,166.571,89.2995,um,Spot,Position,1,2,
102.824,85.7783,12.1501,um,Spot,Position,1,3,
82.4743,73.8658,12.8783,um,Spot,Position,1,4,
163.342,120.731,44.9003,um,Spot,Position,1,5,
154.111,132.295,48.8225,um,Spot,Position,1,6,
83.3746,54.7679,4.44485,um,Spot,Position,1,7,
70.7413,58.7504,11.8566,um,Spot,Position,1,8,
165.795,148.831,66.0849,um,Spot,Position,1,9,
76.6615,156.658,64.1797,um,Spot,Position,1,10,
109.47,180.32,94.5902,um,Spot,Position,1,11,
180.492,130.859,58.4328,um,Spot,Position,1,12,
64.113,86.7268,18.9809,um,Spot,Position,1,13,
192.946,144.377,104.334,um,Spot,Position,1,14,
29.5454,101.895,70.782,um,Spot,Position,1,15,
103.3,26.9013,37.9194,um,Spot,Position,1,16,
90.0038,28.8206,45.1314,um,Spot,Position,1,17,
65.6404,36.1338,45.0861,um,Spot,Position,1,18,
117.226,173.274,114.243,um,Spot,Position,1,19,
167.904,71.9996,84.3415,um,Spot,Position,1,20,
179.79,140.666,116.726,um,Spot,Position,1,21,
58.8911,61.6467,64.8403,um,Spot,Position,1,22,
76.1934,60.6099,90.7276,um,Spot,Position,1,23,
66.5689,111.027,112.003,um,Spot,Position,1,24,
77.3327,68.7074,94.5107,um,Spot,Position,1,25,
112.526,53.157,102.449,um,Spot,Position,1,26,
96.8276,67.3387,106.797,um,Spot,Position,1,27,
101.053,98.9293,121.526,um,Spot,Position,1,28,
96.3119,48.0969,98.1059,um,Spot,Position,1,29,
117.799,62.6788,120.594,um,Spot,Position,1,30,
153.271,57.2545,120.09,um,Spot,Position,1,31,
77.9129,125.269,115.003,um,Spot,Position,1,32,
87.2255,139.954,120.508,um,Spot,Position,1,33,
53.195,85.5894,89.1065,um,Spot,Position,1,34,
173.338,84.1572,99.1127,um,Spot,Position,1,35,
93.1877,129.516,120.366,um,Spot,Position,1,36,
186.985,104.988,72.4331,um,Spot,Position,1,37,
188.61,102.262,98.6573,um,Spot,Position,1,38,
168.403,65.6445,52.463,um,Spot,Position,1,39,
