
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
160.391,76.5289,18.2416,um,Spot,Position,1,0,
169.095,83.3543,18.0886,um,Spot,Position,1,1,
201.776,124.633,19.3554,um,Spot,Position,1,2,
109.149,144.101,24.852,um,Spot,Position,1,3,
85.1302,36.503,29.6888,um,Spot,Position,1,4,
78.5684,37.9741,32.2201,um,Spot,Position,1,5,
86.0399,34.847,56.6668,um,Spot,Position,1,6,
134.957,22.2344,52.208,um,Spot,Position,1,7,
143.796,37.0362,32.3743,um,Spot,Position,1,8,
164.299,18.6139,54.2832,um,Spot,Position,1,9,
170.776,19.715,56.4424,um,Spot,Position,1,10,
49.5279,57.5939,57.5899,um,Spot,Position,1,11,
62.0543,61.2495,59.1711,um,Spot,Position,1,12,
83.8893,47.6387,53.5055,um,Spot,Position,1,13,
41.1833,87.2013,34.3588,um,Spot,Position,1,14,
226.468,73.0433,48.0887,um,Spot,Position,1,15,
235.696,98.5115,54.1848,um,Spot,Position,1,16,
52.0267,118.286,42.6258,um,Spot,Position,1,17,
53.5537,125.717,47.674,um,Spot,Position,1,18,
46.0515,107.761,53.9068,um,Spot,Position,1,19,
223.092,121.826,36.0115,um,Spot,Position,1,20,
229.899,122.574,43.0258,um,Spot,Position,1,21,
236.009,119.22,59.1248,um,Spot,Position,1,22,
74.7414,158.69,48.9566,um,Spot,Position,1,23,
92.1294,163.592,51.75,um,Spot,Position,1,24,
178.574,151.67,37.1535,um,Spot,Position,1,25,
97.9472,35.9667,67.3269,um,Spot,Position,1,26,
128.746,29.474,66.5325,um,Spot,Position,1,27,
124.17,30.6018,67.0514,um,Spot,Position,1,28,
129.353,32.7355,75.2266,um,Spot,Position,1,29,
106.056,39.301,75.7675,um,Spot,Position,1,30,
121.761,36.5744,77.5063,um,Spot,Position,1,31,
156.47,21.4762,63.707,um,Spot,Position,1,32,
141.308,29.0205,71.3353,um,Spot,Position,1,33,
137.004,37.5903,79.881,um,Spot,Position,1,34,
182.064,26.2421,62.6012,um,Spot,Position,1,35,
175.531,27.4255,66.06,um,Spot,Position,1,36,
168.829,34.3607,73.9348,um,Spot,Position,1,37,
203.766,40.8756,64.3616,um,Spot,Position,1,38,
59.1465,52.9163,61.2056,um,Spot,Position,1,39,
66.421,45.8332,66.4049,um,Spot,Position,1,40,
67.0605,47.531,71.311,um,Spot,Position,1,41,
83.8437,49.479,73.3463,um,Spot,Position,1,42,
89.4625,41.484,75.2419,um,Spot,Position,1,43,
76.8939,58.9411,80.6453,um,Spot,Position,1,44,
108.432,55.629,77.3679,um,Spot,Position,1,45,
117.286,51.2598,83.4298,um,Spot,Position,1,46,
156.534,50.5521,74.1293,um,Spot,Position,1,47,
163.62,46.4781,81.3761,um,Spot,Position,1,48,
139.176,49.2545,84.1689,um,Spot,Position,1,49,
143.684,53.3713,86.9382,um,Spot,Position,1,50,
136.103,59.8533,86.7316,um,Spot,Position,1,51,
160.553,59.904,87.804,um,Spot,Position,1,52,
144.762,66.9841,88.6301,um,Spot,Position,1,53,
193.648,52.0657,75.8077,um,Spot,Position,1,54,
209.108,54.8073,70.8686,um,Spot,Position,1,55,
207.508,59.0694,75.4033,um,Spot,Position,1,56,
43.7357,85.2966,73.9519,um,Spot,Position,1,57,
51.4827,98.5139,80.9233,um,Spot,Position,1,58,
58.8355,90.8865,81.4228,um,Spot,Position,1,59,
185.286,73.3557,84.1936,um,Spot,Position,1,60,
224.623,87.1875,74.8509,um,Spot,Position,1,61,
215.698,79.025,78.1343,um,Spot,Position,1,62,
219.644,95.3973,81.1681,um,Spot,Position,1,63,
202.719,73.1892,82.7749,um,Spot,Position,1,64,
210.647,82.5899,82.6975,um,Spot,Position,1,65,
230.738,82.4934,60.4243,um,Spot,Position,1,66,
233.87,102.748,66.1773,um,Spot,Position,1,67,
55.3703,122.676,59.9562,um,Spot,Position,1,68,
64.7205,118.287,87.0725,um,Spot,Position,1,69,
219.313,111.01,87.7371,um,Spot,Position,1,70,
62.4858,141.779,60.4799,um,Spot,Position,1,71,
77.0982,157.185,64.2595,um,Spot,Position,1,72,
213.146,159.465,84.888,um,Spot,Position,1,73,
216.599,152.718,85.9585,um,Spot,Position,1,74,
163.579,179.174,64.5665,um,Spot,Position,1,75,
149.965,179.863,74.9911,um,Spot,Position,1,76,
156.806,182.298,76.6772,um,Spot,Position,1,77,
158.904,182.925,87.1789,um,Spot,Position,1,78,
133.424,56.8562,92.0722,um,Spot,Position,1,79,
143.004,59.0008,90.7739,um,Spot,Position,1,80,
85.0955,91.9723,100.416,um,Spot,Position,1,81,
158.487,99.3796,100.199,um,Spot,Position,1,82,
140.548,101.669,103.102,um,Spot,Position,1,83,
185.124,83.2094,91.2432,um,Spot,Position,1,84,
198.97,86.046,89.1175,um,Spot,Position,1,85,
203.169,96.2538,89.988,um,Spot,Position,1,86,
89.5444,107.474,95.7891,um,Spot,Position,1,87,
131.351,130.308,98.7268,um,Spot,Position,1,88,
116.829,119.482,101.8,um,Spot,Position,1,89,
144.718,119.302,97.6493,um,Spot,Position,1,90,
158.833,112.038,99.819,um,Spot,Position,1,91,
144.061,112.778,101.165,um,Spot,Position,1,92,
164.308,122.482,104.258,um,Spot,Position,1,93,
192.485,105.776,94.1108,um,Spot,Position,1,94,
176.198,112.979,99.3219,um,Spot,Position,1,95,
167.871,114.918,99.4061,um,Spot,Position,1,96,
181.298,129.048,101.055,um,Spot,Position,1,97,
201.127,104.199,94.8463,um,Spot,Position,1,98,
210.644,131.48,95.2269,um,Spot,Position,1,99,
95.4218,153.234,94.1843,um,Spot,Position,1,100,
150.017,149.216,98.4534,um,Spot,Position,1,101,
196.503,142.889,98.8812,um,Spot,Position,1,102,
186.418,162.666,101.831,um,Spot,Position,1,103,
167.59,163.214,107.254,um,Spot,Position,1,104,
216.434,137.757,89.8994,um,Spot,Position,1,105,
210.238,153.892,92.1545,um,Spot,Position,1,106,
207.616,139.537,97.5545,um,Spot,Position,1,107,
156.395,178.125,90.5166,um,Spot,Position,1,108,
144.4,168.234,101.251,um,Spot,Position,1,109,
166.019,168.297,106.26,um,Spot,Position,1,110,
191.725,171.475,90.7701,um,Spot,Position,1,111,
181.617,177.727,93.003,um,Spot,Position,1,112,
198.569,166.172,91.6383,um,Spot,Position,1,113,
162.172,139.355,20.6154,um,Spot,Position,1,114,
62.7465,120.614,79.5509,um,Spot,Position,1,115,
106.345,78.1703,97.0547,um,Spot,Position,1,116,
169.067,91.3434,94.2751,um,Spot,Position,1,117,
142.595,87.6701,98.9078,um,Spot,Position,1,118,
79.5376,136.909,91.9587,um,Spot,Position,1,119,
109.302,69.0937,94.2751,um,Spot,Position,1,120,
227.861,103.404,75.2811,um,Spot,Position,1,121,
214.114,159.99,71.6217,um,Spot,Position,1,122,
49.0987,55.8149,40.3195,um,Spot,Position,1,123,
58.9347,131.41,27.8818,um,Spot,Position,1,124,
50.0078,91.7109,24.7156,um,Spot,Position,1,125,
100.602,29.1948,51.7532,um,Spot,Position,1,126,
198.557,39.2708,51.2688,um,Spot,Position,1,127,
194.888,36.5787,50.4758,um,Spot,Position,1,128,
104.31,170.914,70.5427,um,Spot,Position,1,129,
50.893,112.534,71.4777,um,Spot,Position,1,130,
115.593,138.123,104.209,um,Spot,Position,1,131,
151.443,49.0475,86.383,um,Spot,Position,1,132,
124.527,54.6327,85.7617,um,Spot,Position,1,133,
156.961,81.2929,87.4063,um,Spot,Position,1,134,
103.2,166.884,59.9418,um,Spot,Position,1,135,
64.5351,109.429,89.7288,um,Spot,Position,1,136,
61.1778,87.9645,85.7466,um,Spot,Position,1,137,
190.158,29.6209,63.428,um,Spot,Position,1,138,
203.517,114.598,97.9435,um,Spot,Position,1,139,
